Root_ID	Top_in_out_region	Verified_NT_type
720575941404752752	T2_MESONM.T3_METANM	gaba
720575941404758384	HTCT	gaba
720575941404816752	MB_VL.LH	acetylcholine
720575941404901488	AL	acetylcholine
720575941404911472	T3_METANM	acetylcholine
720575941405176176	LH	gaba
720575941405216624	AL	acetylcholine
720575941405334384	AMNP	gaba
720575941405666351	T2_MESONM	acetylcholine
720575941405724719	T2_MESONM	gaba
720575941405745967	INTTCT.T1_PRONM	acetylcholine
720575941405747247	ANM	acetylcholine
720575941405758767	T3_METANM	gaba
720575941405771694	T2_MESONM	acetylcholine
720575941405779630	T1_PRONM	gaba
720575941405783343	ANM	gaba
720575941405794351	T2_MESONM	acetylcholine
720575941405813295	WTCT	gaba
720575941405815343	INTTCT	gaba
720575941405815726	T3_METANM	acetylcholine
720575941405820463	T2_MESONM	acetylcholine
720575941405820975	T1_PRONM	acetylcholine
720575941405826095	T1_MVAC	gaba
720575941405833263	HTCT.INTTCT	glutamate
720575941405843118	AMNP.WTCT	acetylcholine
720575941405843759	T3_METANM	glutamate
720575941405855150	T3_METANM	acetylcholine
720575941405855918	T1_PRONM.GNG	gaba
720575941405859631	T2_MESONM	acetylcholine
720575941405862062	T1_PRONM	acetylcholine
720575941405862574	T1_PRONM	gaba
720575941405863854	INTTCT.WTCT	glutamate
720575941405868462	T1_PRONM	acetylcholine
720575941405878446	T3_METANM	acetylcholine
720575941405878831	T3_METANM	gaba
720575941405891246	T1_PRONM	acetylcholine
720575941405895342	T3_METANM	gaba
720575941405904814	NO_CONS.T2_MVAC	acetylcholine
720575941405908654	T2_MVAC	acetylcholine
720575941405931567	FB	acetylcholine
720575941405938735	EB.PB	acetylcholine
720575941406014511	FB	acetylcholine
720575941406015918	T1_MVAC.AMNP	acetylcholine
720575941406195886	LO	glutamate
720575941406203183	T3_METANM	acetylcholine
720575941406216622	T3_METANM	acetylcholine
720575941406224046	MB_CA.MB_PED	acetylcholine
720575941406321070	ME	glutamate
720575941406321838	ME	glutamate
720575941406411694	EB	gaba
720575941406534959	ME.LOP	acetylcholine
720575941406541103	ME.LO	acetylcholine
720575941406547247	ME.LOP	acetylcholine
720575941406551343	ME	gaba_nitric_oxide
720575941406565167	LO.LOP	acetylcholine
720575941406581934	MB_CA.MB_PED	acetylcholine
720575941406588078	ME	glutamate
720575941406607151	LO.LOP	acetylcholine
720575941406609967	ME.PLP	acetylcholine
720575941406610991	LO.LOP	acetylcholine
720575941406616238	MB_CA	acetylcholine
720575941406619822	ME	acetylcholine
720575941406624303	LO	gaba
720575941406625454	LO.LOP	acetylcholine
720575941406627631	ME	gaba
720575941406646190	ME.LO	acetylcholine
720575941406650798	ME.LOP	acetylcholine
720575941406655918	ME	gaba
720575941406656942	ME.LOP	acetylcholine
720575941406661038	ME.LOP	acetylcholine
720575941406666414	LO.LOP	acetylcholine
720575941406668974	ME.LO	acetylcholine
720575941406669486	ME.LOP	acetylcholine
720575941406674479	LOP	acetylcholine
720575941406676910	ME	gaba
720575941406687535	LO.LOP	acetylcholine
720575941406691375	ME	acetylcholine
720575941406692399	LOP.PLP	acetylcholine
720575941406693935	ME	acetylcholine
720575941406694062	LO.LOP	acetylcholine
720575941406699311	ME	acetylcholine
720575941406700591	ME.NO_CONS	glutamate
720575941406703790	ME.NO_CONS	glutamate
720575941406704558	ME.LOP	acetylcholine
720575941406712623	ME	glutamate
720575941406714415	ME	acetylcholine
720575941406718126	LO.LOP	acetylcholine
720575941406722990	ME	glutamate
720575941406727727	ME	glutamate
720575941406742446	ME	glutamate
720575941406743087	ME.LO	acetylcholine
720575941406776750	LOP	glutamate
720575941406790703	ME	gaba
720575941406794031	ME.LOP	acetylcholine
720575941406809391	ME.LOP	acetylcholine
720575941406820399	ME.LOP	acetylcholine
720575941406825902	LO	glutamate
720575941406833070	ME.LO	acetylcholine
720575941406848430	LOP	acetylcholine
720575941406854447	ME	gaba_nitric_oxide
720575941406854830	ME.LOP	acetylcholine
720575941406854959	ME	gaba_nitric_oxide
720575941406857390	LO.LOP	acetylcholine
720575941406871214	T3_METANM.T3_MVAC	gaba
720575941406877870	ME	acetylcholine
720575941406886830	ME.LOP	acetylcholine
720575941406912430	LO	acetylcholine
720575941406966446	SAD.AVLP	gaba
720575941406978095	LTCT	gaba
720575941406989742	T3_MVAC	acetylcholine
720575941407028271	ME.NO_CONS	acetylcholine
720575941407039279	ME	acetylcholine
720575941407042222	ME	acetylcholine
720575941407043887	ME.UNASSIGNED	acetylcholine
720575941407045167	LO.LOP	acetylcholine
720575941407047471	ME.LOP	acetylcholine
720575941407048366	ME	glutamate
720575941407052847	T3_METANM	acetylcholine
720575941407060527	ME	gaba_nitric_oxide
720575941407061039	ME.LO	acetylcholine
720575941407062702	ME	gaba_nitric_oxide
720575941407069870	ME	glutamate
720575941407079598	ME	acetylcholine_dopamine_nitric_oxide
720575941407082543	ME	acetylcholine
720575941407089199	ME	acetylcholine
720575941407092783	ME.NO_CONS	glutamate
720575941407094702	ME.LOP	acetylcholine
720575941407098286	ME.LOP	acetylcholine
720575941407101614	HTCT	gaba
720575941407103791	ME	gaba_nitric_oxide
720575941407108399	ME.NO_CONS	acetylcholine
720575941407111215	ME.LO	acetylcholine
720575941407115694	LO.LOP	acetylcholine
720575941407120302	ME.LO	acetylcholine
720575941407121838	ME	acetylcholine_dopamine_nitric_oxide
720575941407125039	LO.LOP	acetylcholine
720575941407133999	LO.LOP	acetylcholine
720575941407161262	ME.LOP	acetylcholine
720575941407162286	ME.LOP	acetylcholine
720575941407162542	LO.LOP	acetylcholine
720575941407164590	ME.LOP	acetylcholine
720575941407165358	LO.LOP	acetylcholine
720575941407182895	ME	gaba_nitric_oxide
720575941407188527	ME.LOP	acetylcholine
720575941407195951	ME	acetylcholine
720575941407196334	LO.LOP	acetylcholine
720575941407197358	LO.LOP	acetylcholine
720575941407203631	ME.LO	acetylcholine
720575941407235502	LTCT.GNG	acetylcholine
720575941407253039	ME.LO	acetylcholine
720575941407259566	ME.LOP	acetylcholine
720575941407269679	ME.LO	acetylcholine
720575941407270447	LO.LOP	acetylcholine
720575941407283118	ME.LOP	acetylcholine
720575941407285166	ME.LOP	acetylcholine
720575941407294638	T3_METANM	gaba
720575941407298478	ME.LO	acetylcholine
720575941407357102	MB_CA.MB_ML	acetylcholine
720575941407360559	T1_PRONM	acetylcholine
720575941407385518	ME.NO_CONS	acetylcholine
720575941407410094	T1_PRONM	acetylcholine
720575941407426607	MB_CA.MB_VL	acetylcholine
720575941407445166	LO.LOP	acetylcholine
720575941407451695	T1_PRONM	gaba
720575941407456303	T1_PRONM	gaba
720575941407463471	T2_MESONM.T1_PRONM	acetylcholine
720575941407464751	T1_PRONM.T3_METANM	acetylcholine
720575941407478063	T1_PRONM.T2_MESONM	gaba
720575941407480623	MB_CA	acetylcholine
720575941407483439	MB_CA.MB_VL	acetylcholine
720575941407486511	MB_CA.MB_VL	acetylcholine
720575941407499055	T1_PRONM	gaba
720575941407500462	T1_PRONM	acetylcholine
720575941407510702	LTCT.T2_MESONM	acetylcholine
720575941407564718	T1_PRONM	gaba
720575941407564974	T1_MVAC	acetylcholine
720575941407598127	T2_MESONM	acetylcholine
720575941407599790	AL	acetylcholine
720575941407672494	MB_ML.CRE	gaba
720575941407686191	MB_CA.MB_VL	acetylcholine
720575941407701807	IB	acetylcholine
720575941407709743	SAD.AMMC	gaba
720575941407739695	AL	acetylcholine
720575941407750062	LH.SMP	acetylcholine
720575941407758895	ME.LOP	glutamate
720575941407785390	T1_PRONM	acetylcholine
720575941407791278	ME	acetylcholine
720575941407793455	WTCT	gaba
720575941407794862	T2_MESONM	acetylcholine
720575941407795118	WTCT	acetylcholine
720575941407803054	LOP	acetylcholine
720575941407841071	SPS.INTTCT	acetylcholine
720575941407845038	LO.LOP	acetylcholine
720575941407849646	ME	acetylcholine_dopamine_nitric_oxide
720575941407863726	AL	acetylcholine
720575941407887151	ME	glutamate
720575941407895599	SLP.SMP	acetylcholine
720575941407900975	T2_MESONM	glutamate
720575941407901870	AL	acetylcholine
720575941407916079	T3_METANM	glutamate
720575941407923630	ME	gaba_nitric_oxide
720575941407937583	ME.LO	acetylcholine
720575941407948206	ME	acetylcholine_dopamine_nitric_oxide
720575941407956654	ME	gaba_nitric_oxide
720575941407956910	ME	gaba_nitric_oxide
720575941407972399	ME	glutamate
720575941407973550	LO.LOP	acetylcholine
720575941407977263	AL	acetylcholine
720575941407983534	ME	glutamate
720575941408002478	ME	gaba
720575941408013230	ME	gaba
720575941408016558	MB_CA.MB_VL	acetylcholine
720575941408019759	ME	gaba_nitric_oxide
720575941408028590	FB	acetylcholine
720575941408029487	LO.LOP	acetylcholine
720575941408029743	ME.LOP	acetylcholine
720575941408041263	HTCT	gaba
720575941408043055	ME	acetylcholine
720575941408049070	T2_MESONM	acetylcholine
720575941408056367	MB_CA	acetylcholine
720575941408058159	ME	acetylcholine_dopamine_nitric_oxide
720575941408075823	ME	acetylcholine
720575941408079278	ME	acetylcholine
720575941408083374	ME.LO	acetylcholine
720575941408087087	ME	acetylcholine
720575941408095662	ME	glutamate
720575941408097839	ME	acetylcholine
720575941408099887	ME	glutamate
720575941408101679	ME.NO_CONS	gaba_nitric_oxide
720575941408102062	ME	gaba_nitric_oxide
720575941408102318	ME	glutamate
720575941408108847	ME.LO	acetylcholine
720575941408109998	ME.LO	acetylcholine
720575941408112814	ME	acetylcholine
720575941408129710	ME.LO	acetylcholine
720575941408132014	ME.LO	acetylcholine
720575941408132270	ME.LO	acetylcholine
720575941408133038	NO_CONS.ME	gaba_nitric_oxide
720575941408150063	ME.LO	acetylcholine
720575941408199471	T1_PRONM	gaba
720575941408201646	ME.LO	acetylcholine
720575941408207278	ME	acetylcholine
720575941408213039	LO	glutamate
720575941408213551	LOP.PLP	acetylcholine
720575941408219439	ME.LO	acetylcholine
720575941408246955	INTTCT.T1_PRONM	acetylcholine
720575941408249135	ME	gaba_nitric_oxide
720575941408250415	ME.LO	acetylcholine
720575941408254126	ME	gaba_nitric_oxide
720575941408257195	T1_MVAC	gaba
720575941408269486	AL	acetylcholine
720575941408270383	ME	acetylcholine
720575941408274735	ME.LOP	acetylcholine
720575941408281003	ME.LOP	acetylcholine
720575941408318894	FB	gaba
720575941408320430	T3_METANM	acetylcholine
720575941408322990	ANM	gaba
720575941408351406	LH.NO_CONS	gaba
720575941408360619	T3_METANM	gaba
720575941408361646	AL	acetylcholine
720575941408363950	GNG	acetylcholine
720575941408364971	ME.LOP	acetylcholine
720575941408380719	LOP.PVLP	acetylcholine
720575941408387119	ME.LOP	acetylcholine
720575941408393007	AL	acetylcholine
720575941408398383	MB_CA	acetylcholine
720575941408399663	AL	acetylcholine
720575941408413743	ME	gaba_nitric_oxide
720575941408413870	ME	gaba_nitric_oxide
720575941408417454	T1_PRONM	gaba
720575941408421291	LTCT.WTCT	acetylcholine
720575941408422318	T3_METANM	gaba
720575941408425390	T1_PRONM	acetylcholine
720575941408436142	T2_MESONM	gaba
720575941408442542	T3_METANM	acetylcholine
720575941408443183	NO_CONS.ME	gaba_nitric_oxide
720575941408444587	ANM	gaba
720575941408445358	T3_METANM	glutamate
720575941408453547	T2_MESONM	gaba
720575941408456110	INTTCT.WTCT	acetylcholine
720575941408457902	T3_METANM	gaba
720575941408461998	LOP	glutamate
720575941408462507	T2_MESONM	acetylcholine
720575941408464299	WTCT	gaba
720575941408471855	T3_METANM.WTCT	gaba
720575941408480683	T2_MESONM	acetylcholine
720575941408480815	T3_METANM	acetylcholine
720575941408481195	LTCT	acetylcholine
720575941408491694	MB_CA	acetylcholine
720575941408491823	ME.LO	acetylcholine
720575941408492335	HTCT	gaba
720575941408493103	T2_MESONM	acetylcholine
720575941408494251	T1_PRONM	glutamate
720575941408496431	T1_PRONM	gaba
720575941408508587	T2_MESONM	gaba
720575941408509867	WTCT	acetylcholine
720575941408514219	T1_PRONM	gaba
720575941408514731	T1_PRONM	gaba
720575941408515119	HTCT	gaba
720575941408530223	T2_MESONM	glutamate
720575941408534699	T2_MESONM.T1_MVAC	gaba
720575941408535855	ME.LO	acetylcholine
720575941408546351	NO_CONS.ME	acetylcholine_histamine
720575941408568750	LTCT.T2_MESONM	acetylcholine
720575941408582574	ME	acetylcholine
720575941408610863	MB_CA.MB_PED	acetylcholine
720575941408613294	ME.NO_CONS	acetylcholine_nitric_oxide
720575941408617902	ME	glutamate
720575941408624175	EB	gaba
720575941408633006	MB_CA.MB_PED	acetylcholine
720575941408635310	AL	acetylcholine
720575941408667566	SMP	glutamate
720575941408682799	ME.LOP	acetylcholine
720575941408698798	ATL	acetylcholine
720575941408703023	SMP	dopamine
720575941408754350	FB	glutamate
720575941408764975	ME	glutamate
720575941408776239	EB	acetylcholine
720575941408784299	LAL.EB	gaba
720575941408787247	NO_CONS.ME	histamine
720575941408788527	AL	acetylcholine
720575941408791855	NO_CONS.SLP	acetylcholine
720575941408795951	NO_CONS.ME	acetylcholine
720575941408800047	T3_METANM	gaba
720575941408806571	MB_CA.NO_CONS	acetylcholine
720575941408815407	SAD	gaba
720575941408836911	MB_CA	glutamate
720575941408856879	T2_MESONM	gaba
720575941408864047	AL	acetylcholine
720575941408873519	AL	acetylcholine
720575941408909615	SCL	serotonin
720575941408961451	EB	gaba
720575941408963243	MB_CA	acetylcholine
720575941408971055	SIP.LH	acetylcholine
720575941408992303	LH.AVLP	acetylcholine
720575941409016235	WTCT	acetylcholine
720575941409031595	NTCT.HTCT	gaba
720575941409035691	T3_METANM	glutamate
720575941409039022	AL	acetylcholine
720575941409041835	T1_PRONM	gaba
720575941409043627	HTCT.NO_CONS	gaba
720575941409103407	AL	acetylcholine
720575941409103663	AL	acetylcholine
720575941409142699	LO.LOP	acetylcholine
720575941409147439	ME	gaba
720575941409151406	FB.CRE	serotonin
720575941409153451	LOP	acetylcholine
720575941409157291	ME.LO	acetylcholine
720575941409161131	LO.LOP	acetylcholine
720575941409161643	LO.LOP	acetylcholine
720575941409163691	EB	gaba
720575941409188011	ME	gaba_nitric_oxide
720575941409196715	ME	acetylcholine
720575941409197998	T2_MESONM	gaba
720575941409198254	T2_MESONM	acetylcholine
720575941409200043	LO	acetylcholine
720575941409200175	T3_METANM	acetylcholine
720575941409201579	LO.LOP	acetylcholine
720575941409205807	T3_METANM	gaba
720575941409214123	ME	gaba_nitric_oxide
720575941409214894	FLA.PRW	acetylcholine_gaba
720575941409215791	ME	gaba_nitric_oxide
720575941409280683	LO	glutamate
720575941409309099	LO.UNASSIGNED	acetylcholine
720575941409311403	ME	gaba_nitric_oxide
720575941409312683	ME.LOP	acetylcholine
720575941409344939	ME.LOP	acetylcholine
720575941409346987	LO.LOP	acetylcholine
720575941409350315	LO.LOP	acetylcholine
720575941409351083	LO.LOP	acetylcholine
720575941409352107	LO.LOP	acetylcholine
720575941409386411	ME	glutamate
720575941409401259	LO.LOP	acetylcholine
720575941409409451	ME	glutamate
720575941409411243	ME	acetylcholine_dopamine_nitric_oxide
720575941409413035	ME	acetylcholine
720575941409431979	ME	gaba_nitric_oxide
720575941409438891	ME.LOP	acetylcholine
720575941409449643	LO.LOP	acetylcholine
720575941409453739	ME.LOP	acetylcholine
720575941409603243	ME	acetylcholine
720575941409612715	ME	acetylcholine
720575941409614251	ME	acetylcholine
720575941409672363	T2_MESONM	gaba
720575941409691307	ME	acetylcholine_dopamine_nitric_oxide
720575941409717931	ME.LOP	acetylcholine
720575941409737899	ME	glutamate
720575941409738667	ME	acetylcholine
720575941409743019	ME.NO_CONS	acetylcholine
720575941409745579	ME	glutamate
720575941409746603	ME.LOP	acetylcholine
720575941409751723	ME.LOP	acetylcholine
720575941409768107	ME	gaba_nitric_oxide
720575941409772971	ME.LO	acetylcholine
720575941409774703	T1_PRONM	gaba
720575941409786795	LO.LOP	acetylcholine
720575941409796975	T1_PRONM	acetylcholine
720575941409801583	T2_MESONM	acetylcholine
720575941409811627	ME	acetylcholine
720575941409878895	LO.LOP	acetylcholine
720575941409881259	ME.NO_CONS	glutamate
720575941409904495	WTCT	glutamate
720575941409909675	LO.LOP	acetylcholine
720575941409910699	ME	acetylcholine
720575941409918831	T1_PRONM	glutamate
720575941409919343	T1_PRONM	acetylcholine
720575941409921707	ME.LO	acetylcholine
720575941409927851	ME.LOP	acetylcholine
720575941409928363	LO.LOP	acetylcholine
720575941409928619	ME	gaba_nitric_oxide
720575941409929643	LO.LOP	acetylcholine
720575941409935471	T1_PRONM	acetylcholine
720575941409945259	ME	acetylcholine
720575941409945771	ME.LOP	acetylcholine
720575941409951855	T2_MESONM	gaba
720575941409951915	ME.LO	acetylcholine
720575941409975663	T2_MESONM	gaba
720575941409978223	T3_METANM.WTCT	acetylcholine
720575941409982831	AMNP.LTCT	gaba
720575941409987695	T2_MESONM	gaba
720575941409994863	WTCT.HTCT	acetylcholine
720575941410004079	T2_MESONM.LTCT	gaba
720575941410007407	T2_MESONM	glutamate
720575941410007663	HTCT	gaba
720575941410017391	T2_MESONM	gaba
720575941410018159	T2_MESONM	gaba
720575941410019695	HTCT	gaba
720575941410021231	HTCT	gaba
720575941410025071	WTCT	gaba
720575941410034859	T3_METANM	glutamate
720575941410047343	T2_MESONM	gaba
720575941410052523	MB_CA.MB_VL	acetylcholine
720575941410061167	T3_METANM	acetylcholine
720575941410062703	T1_PRONM	gaba
720575941410073711	T1_PRONM	acetylcholine
720575941410113451	T1_PRONM	acetylcholine
720575941410120107	T1_PRONM	gaba
720575941410151851	MB_CA.MB_ML	acetylcholine
720575941410166699	IPS	gaba
720575941410171051	MB_CA.MB_ML	acetylcholine
720575941410173355	MB_CA.MB_VL	acetylcholine
720575941410191275	MB_CA.MB_PED	acetylcholine
720575941410220715	AL	acetylcholine
720575941410223787	AL	acetylcholine
720575941410240939	AL	acetylcholine
720575941410253995	MB_CA.MB_ML	acetylcholine
720575941410289579	MB_CA.MB_ML	acetylcholine
720575941410305135	FB	acetylcholine
720575941410337707	WED.SAD	gaba
720575941410351019	MB_CA.MB_PED	acetylcholine
720575941410352299	MB_CA.MB_VL	acetylcholine
720575941410429099	MB_CA	acetylcholine
720575941410447275	ME	acetylcholine
720575941410449067	AL	acetylcholine
720575941410520491	ME	acetylcholine
720575941410589355	ME.LO	acetylcholine
720575941410632468	AL	acetylcholine
720575941410637679	LO.LOP	acetylcholine
720575941410638612	NO_CONS.AL	acetylcholine
720575941410651051	ME	gaba_nitric_oxide
720575941410665583	LO	glutamate
720575941410671275	ME	acetylcholine
720575941410683307	ME	acetylcholine
720575941410687659	LO.LOP	acetylcholine
720575941410701227	AL	acetylcholine
720575941410706091	ME	glutamate
720575941410713771	NO_CONS.ME	acetylcholine_dopamine_nitric_oxide
720575941410714027	FB	glutamate
720575941410742895	LO.LOP	acetylcholine
720575941410747503	LO.LOP	acetylcholine
720575941410750123	LOP.LO	acetylcholine
720575941410754415	ME	acetylcholine
720575941410757487	ME.LOP	acetylcholine
720575941410758059	ME.LOP	acetylcholine
720575941410758511	LO.LOP	acetylcholine
720575941410759023	LO.LOP	acetylcholine
720575941410761643	ME	acetylcholine
720575941410768811	MB_CA.UNASSIGNED	acetylcholine
720575941410775151	ME.LOP	acetylcholine
720575941410777003	ME	glutamate
