root_id	group	nt_type
720575940621330893	WED.LAL	ACH
720575940621331405	IPS	ACH
720575940621331621	MB_CA.MB_ML	ACH
720575940621331777	LO.LOP	ACH
720575940621331806	CRE.LAL	GLUT
720575940621332092	GNG	ACH
720575940621332102	ME	ACH
720575940621332150	LH	GLUT
720575940621332406	LO	ACH
720575940621332574	MB_CA.MB_ML	ACH
720575940621332596	LO.LOP	ACH
720575940621332645	LAL	ACH
720575940621332833	LA	ACH
720575940621333128	SLP	GLUT
720575940621333509	GNG	GABA
720575940621333669	SMP.FLA	ACH
720575940621333696	AL.MB_CA	ACH
720575940621334181	IPS.SPS	GLUT
720575940621334363	LO.ME	GLUT
720575940621334548	ME	GLUT
720575940621334980	MB_CA.MB_PED	ACH
720575940621334989	LO.PVLP	ACH
720575940621335005	ME.PLP	ACH
720575940621335167	GNG.SPS	ACH
720575940621335899	ME	GLUT
720575940621336129	ME.LO	ACH
720575940621336173	ME.LO	ACH
720575940621336596	ME	GABA
720575940621336852	GNG	GLUT
720575940621336873	LH.SLP	ACH
720575940621336941	ME.LOP	ACH
720575940621336948	ME.LO	ACH
720575940621337025	ME	ACH
720575940621337053	LO.LOP	ACH
720575940621337153	ME	GLUT
720575940621337460	SLP.SMP	GLUT
720575940621337665	ME	ACH
720575940621337734	ME	ACH
720575940621337990	LO	ACH
720575940621338022	ME.LO	ACH
720575940621338027	LA	ACH
720575940621338038	ME	ACH
720575940621339120	ME.LO	ACH
720575940621339156	SMP	GLUT
720575940621339318	ME.LO	ACH
720575940621339375	ME	GABA
720575940621339568	ME.LO	ACH
720575940621339574	ME.LOP	ACH
720575940621339686	AMMC.SAD	ACH
720575940621339713	SAD	ACH
720575940621339886	ME	ACH
720575940621339924	LO	GLUT
720575940621340070	ME.LOP	ACH
720575940621340080	ME	GABA
720575940621340592	ME	GLUT
720575940621340710	VES	ACH
720575940621341210	GNG	ACH
720575940621341300	LH.SLP	ACH
720575940621341405	ME	GABA
720575940621341716	EB	GABA
720575940621342118	ME	ACH
720575940621342902	LOP	ACH
720575940621343141	ME	ACH
720575940621343142	AL	ACH
720575940621343252	ME	GLUT
720575940621343348	AL.LH	GABA
720575940621343414	LOP.PLP	ACH
720575940621343670	ME	GABA
720575940621343749	LO	ACH
720575940621343764	NO	ACH
720575940621343838	AL	GABA
720575940621344169	ME.LOP	GLUT
720575940621344427	LA	ACH
720575940621344865	ME	GLUT
720575940621344902	ME	ACH
720575940621345006	LOP	GABA
720575940621345012	PRW	ACH
720575940621345652	ME.LO	ACH
720575940621345857	ME	ACH
720575940621346147	ME	ACH
720575940621346164	ME.LO	ACH
720575940621346214	LA	ACH
720575940621346369	ME.LO	ACH
720575940621346473	LO.PLP	GLUT
720575940621346836	LO.AVLP	GLUT
720575940621346932	PLP	ACH
720575940621347008	ME.LO	ACH
720575940621347092	ICL	GABA
720575940621347499	ME	GABA
720575940621347583	FB	ACH
720575940621347749	ME	GABA
720575940621347750	ME.LOP	ACH
720575940621348272	LO.LOP	ACH
720575940621348591	ME	GLUT
720575940621348724	ME	ACH
720575940621348929	ME.LO	ACH
720575940621349590	AL	ACH
720575940621349723	ME.LO	ACH
720575940621349908	CRE.LAL	GABA
720575940621350022	ME	ACH
720575940621350150	ME.LO	ACH
720575940621350253	ME.LOP	ACH
720575940621350565	ME	GLUT
720575940621350721	ME	GABA
720575940621351151	ME.LOP	ACH
720575940621351302	LA	ACH
720575940621351551	ME.SPS	ACH
720575940621351558	LA	ACH
720575940621351697	ME	ACH
720575940621351876	MB_CA.MB_VL	ACH
720575940621352447	PVLP.LO	ACH
720575940621352468	AVLP.ICL	GLUT
720575940621352513	ME	ACH
720575940621352630	SLP	GLUT
720575940621353076	ME	GLUT
720575940621353307	ME.LO	ACH
720575940621353392	ME.LOP	ACH
720575940621353596	SIP.SLP	GLUT
720575940621353638	ME.LO	ACH
720575940621353716	ME.LO	ACH
720575940621353793	LO	GLUT
720575940621353972	ME.LO	ACH
720575940621354155	LOP	GLUT
720575940621354260	LO.AVLP	ACH
720575940621354349	ME	ACH
720575940621354416	AMMC.SAD	ACH
720575940621354461	ME	GABA
720575940621354561	ME.LO	ACH
720575940621354667	ME	ACH
720575940621354688	ME	GABA
720575940621354734	ME	ACH
720575940621354736	GNG	GLUT
720575940621354888	ME	ACH
720575940621354991	ME.LOP	ACH
720575940621355201	ME	ACH
720575940621355759	GNG	ACH
720575940621356052	ME.LO	ACH
720575940621356166	LA	ACH
720575940621356464	ME.LO	ACH
720575940621356532	ME	ACH
720575940621356626	ME	GABA
720575940621357147	MB_CA.MB_ML	ACH
720575940621357332	ME	ACH
720575940621357552	LO.LOP	ACH
720575940621358472	MB_CA.MB_ML	ACH
720575940621358501	ME	GLUT
720575940621358689	LA	ACH
720575940621358984	MB_CA.MB_ML	ACH
720575940621358986	ME	ACH
720575940621359092	ME	ACH
720575940621359142	MB_CA.MB_VL	ACH
720575940621359273	LO.PLP	GLUT
720575940621359476	ME	GLUT
720575940621359988	LH.SIP	ACH
720575940621360152	LO.PVLP	ACH
720575940621360222	SPS.GNG	ACH
720575940621360264	FB.SMP	ACH
720575940621360349	ME.LO	ACH
720575940621360404	ME	GLUT
720575940621361172	PB	GLUT
720575940621361573	IPS	GABA
720575940621361601	ME.LA	ACH
720575940621362085	ME	GLUT
720575940621362091	ME	ACH
720575940621362241	ME	GABA
720575940621362452	ME.LO	ACH
720575940621362753	ME.LO	ACH
720575940621362804	ME	GLUT
720575940621362926	LO.LOP	ACH
720575940621363109	LA	GLUT
720575940621363265	ME	ACH
720575940621363421	CRE	GLUT
720575940621363521	ME	ACH
720575940621363532	LO.AOTU	ACH
720575940621364340	ME	ACH
720575940621364604	LO	ACH
720575940621364872	PVLP.AVLP	GABA
720575940621364907	ME	ACH
720575940621364912	ME	ACH
720575940621365012	PLP.SPS	GLUT
720575940621365231	ME	ACH
720575940621365236	AVLP	GABA
720575940621365268	ME	GABA
720575940621365313	LO.LOP	ACH
720575940621365417	LO.AOTU	ACH
720575940621365440	LO	GLUT
720575940621365669	SMP	GLUT
720575940621366749	LO.PVLP	ACH
720575940621367216	LO.LOP	ACH
720575940621367443	AVLP	ACH
720575940621367472	LO	ACH
720575940621367572	SPS	GLUT
720575940621367832	ME.LOP	ACH
720575940621367944	ICL.AVLP	GLUT
720575940621368496	LO.LOP	ACH
720575940621368685	AL	ACH
720575940621368858	SAD.GNG	ACH
720575940621369468	AVLP	ACH
720575940621369536	LO	ACH
720575940621369839	ME	GABA
720575940621369955	ME	GABA
720575940621370027	ME	GABA
720575940621370061	AVLP	ACH
720575940621370150	VES.SPS	GLUT
720575940621370484	LH	GABA
720575940621370885	ME.LO	ACH
720575940621371072	LO	GLUT
720575940621371124	LH	GABA
720575940621371252	LH	ACH
720575940621371557	ME.PLP	ACH
720575940621371574	ME	ACH
720575940621372069	ME	ACH
720575940621372436	ME	ACH
720575940621372630	LH.SLP	ACH
720575940621372713	FB	GLUT
720575940621372748	LOP	ACH
720575940621372933	SPS.SAD	GLUT
720575940621373052	SMP.SIP	GLUT
720575940621373534	PRW	ACH
720575940621373678	ME.LO	ACH
720575940621373680	AL	ACH
720575940621373729	AVLP	GABA
720575940621374049	LO	ACH
720575940621374374	LO.PLP	ACH
720575940621375147	ME	ACH
720575940621375231	GNG	ACH
720575940621375471	LO	GLUT
720575940621375726	ME	GLUT
720575940621375728	ME.LO	ACH
720575940621375909	ME	ACH
720575940621376196	MB_CA.MB_PED	ACH
720575940621376263	ME.AOTU	ACH
720575940621376421	ME	ACH
720575940621376577	ME.LO	ACH
720575940621376756	LH.SLP	ACH
720575940621377006	LOP	GLUT
720575940621377029	ME.LOP	ACH
720575940621377757	ME.LOP	ACH
720575940621377775	LA	GLUT
720575940621377957	ME.LO	ACH
720575940621378324	ME	GABA
720575940621378580	AL	ACH
720575940621378651	LA	ACH
720575940621378725	LO.LOP	ACH
720575940621378907	LA	ACH
720575940621378981	ME.LO	ACH
720575940621379604	ME	ACH
720575940621379845	PLP	GLUT
720575940621380011	ME.AME	ACH
720575940621380116	ME	ACH
720575940621380190	SMP	ACH
720575940621380220	GNG	ACH
720575940621380417	ME.LO	ACH
720575940621380566	ME.LOP	ACH
720575940621380646	SAD	GABA
720575940621380890	ME.LOP	ACH
720575940621381029	ME	ACH
720575940621381140	ME	GABA
720575940621381236	EB	GABA
720575940621381441	LO.LOP	ACH
720575940621381542	ME	ACH
720575940621381853	ME.LO	ACH
720575940621382235	ME	ACH
720575940621382420	ME	ACH
720575940621382638	ME.LO	ACH
720575940621382852	MB_CA.MB_PED	ACH
720575940621382932	ME.LO	ACH
720575940621383077	SLP.SCL	ACH
720575940621383540	ME	GABA
720575940621383558	ME.LO	ACH
720575940621383617	LO.LOP	ACH
720575940621383629	SPS.PLP	GLUT
720575940621383679	LH	GABA
720575940621383796	ME	GABA
720575940621383804	LH	ACH
720575940621384101	SMP	GLUT
720575940621384212	SPS	GLUT
720575940621385051	ME	GLUT
720575940621385716	ME	GLUT
720575940621385752	VES	ACH
720575940621385855	GNG	GABA
720575940621385893	SLP.SMP	ACH
720575940621386017	AOTU	GABA
720575940621386081	LOP	GABA
720575940621386593	LO.LOP	ACH
720575940621386849	ME.LO	GLUT
720575940621387155	FLA	ACH
720575940621387246	ME.LOP	ACH
720575940621387363	ME	GABA
720575940621387380	ME	ACH
720575940621387429	ME	ACH
720575940621387502	LA	ACH
720575940621387685	LA	ACH
720575940621388276	GNG	ACH
720575940621388301	MB_CA	ACH
720575940621388947	SMP.FLA	ACH
720575940621388969	AVLP	ACH
720575940621389764	MB_CA.MB_ML	ACH
720575940621390171	LO	ACH
720575940621390686	PLP	ACH
720575940621390761	PLP	ACH
720575940621390806	LAL	GLUT
720575940621390889	SMP	ACH
720575940621390964	ME	ACH
720575940621390975	LO.LOP	ACH
720575940621391087	ME.LO	ACH
720575940621391297	ME	GLUT
720575940621391425	ME	GLUT
720575940621391457	ME	GLUT
720575940621391484	AVLP	ACH
720575940621391600	ME	ACH
720575940621391636	MB_CA.MB_VL	ACH
720575940621391715	ME	ACH
720575940621391850	GNG	GLUT
720575940621391971	LO	GLUT
720575940621392086	LAL.GNG	ACH
720575940621392219	ME	GABA
720575940621392660	LO	GLUT
720575940621392901	MB_CA	ACH
720575940621393172	ME	GABA
720575940621393573	FB	GLUT
720575940621393830	LO.LOP	ACH
720575940621394342	ME	GLUT
720575940621394497	LO.PLP	GLUT
720575940621394601	SPS	GLUT
720575940621394614	ME	ACH
720575940621394714	ME	ACH
720575940621395041	ME	ACH
720575940621395183	ME	ACH
720575940621395233	VES	ACH
720575940621395580	ME.LO	ACH
720575940621395621	LA	ACH
720575940621395694	ME.LO	GLUT
720575940621395777	ME	ACH
720575940621395950	ME	GABA
720575940621396044	AL	ACH
720575940621396133	GNG.IPS	GLUT
720575940621396390	AL	SER
720575940621396718	LA.ME	ACH
720575940621396801	ME.LO	ACH
720575940621397089	LA.ME	ACH
720575940621397253	CRE.MB_ML	DA
720575940621397339	ME	GLUT
720575940621397675	ME	GLUT
720575940621397697	LO.LOP	ACH
720575940621398113	LO	ACH
720575940621398182	ME.LO	ACH
720575940621398237	LO	ACH
720575940621398254	AL	GABA
720575940621398255	ME	GABA
720575940621398292	SIP.SLP	ACH
720575940621398348	LO.AVLP	ACH
720575940621398366	AL	ACH
720575940621398369	ME	GABA
720575940621398399	ME.LOP	ACH
720575940621398721	ME	GABA
720575940621398908	ME.LO	ACH
720575940621399156	AVLP	GABA
720575940621399174	IPS.GNG	GABA
720575940621399222	SLP	ACH
720575940621399284	LO.LOP	ACH
720575940621399462	AL	SER
720575940621399472	ME	ACH
720575940621399534	LA	ACH
720575940621399679	LO	ACH
720575940621399828	LOP	ACH
720575940621399899	GNG	GABA
720575940621399974	ME	ACH
720575940621400084	ICL.IB	GLUT
720575940621400163	MB_ML	ACH
720575940621400486	ME	GLUT
720575940621400929	ME	GABA
720575940621401014	ME.LO	ACH
720575940621401024	LA	ACH
720575940621401072	GNG	ACH
720575940621401222	AVLP.GNG	ACH
720575940621401280	LA	ACH
720575940621401438	ME.LO	ACH
720575940621401771	ME	ACH
720575940621401782	ME	ACH
720575940621401889	LOP	GLUT
720575940621402203	ME.LO	ACH
720575940621402388	ME.LO	ACH
720575940621402644	ME	GABA
720575940621402689	ME	ACH
720575940621402789	ME.LO	GLUT
720575940621403014	LO	GLUT
720575940621403782	LAL.LO	GABA
720575940621403844	MB_CA.MB_ML	ACH
720575940621403887	LO	ACH
720575940621404144	LO.LOP	ACH
720575940621404353	LA	ACH
720575940621404440	ME.LOP	ACH
720575940621404598	ME.LO	ACH
720575940621404948	ME	GLUT
720575940621405318	ME.LO	ACH
720575940621405534	LO.LOP	ACH
720575940621405861	SAD.SPS	ACH
720575940621405862	LA	ACH
720575940621405972	IPS	ACH
720575940621406228	ME	ACH
720575940621406341	ME	GLUT
720575940621406429	ME	GABA
720575940621407470	ME	ACH
720575940621407659	ME	GABA
720575940621407726	ME	ACH
720575940621407920	LO	ACH
720575940621408577	ME	GLUT
720575940621408833	LO	GLUT
720575940621408950	ME	GLUT
720575940621409190	LO	GABA
720575940621409371	ME	ACH
720575940621409446	ME	GLUT
720575940621409916	LAL	ACH
720575940621410006	SMP.SLP	GABA
720575940621410742	ME.LO	ACH
720575940621411649	ME.LO	ACH
720575940621411749	GNG.SPS	ACH
720575940621411822	MB_CA.MB_VL	ACH
720575940621412193	LO	ACH
720575940621412336	ME	GABA
720575940621412518	ME.LOP	ACH
720575940621412779	LA	ACH
720575940621412852	LO.LOP	ACH
720575940621413047	AVLP	ACH
720575940621413158	MB_CA.MB_ML	ACH
720575940621413286	ME.LO	ACH
720575940621413291	ME.LO	ACH
720575940621413473	ME.LO	ACH
720575940621413541	LO	GABA
720575940621413597	ME	GABA
720575940621413652	LAL.IPS	ACH
720575940621413670	MB_CA.MB_ML	ACH
720575940621413729	LO.LOP	ACH
720575940621413803	LO.SPS	ACH
720575940621413926	MB_CA.MB_VL	ACH
720575940621414185	ICL	ACH
720575940621414565	SLP.SIP	GLUT
720575940621414676	AL.LH	ACH
720575940621414832	ME	ACH
720575940621414900	LH.SLP	GLUT
720575940621415133	LAL.IPS	GLUT
720575940621415382	PVLP.LO	ACH
720575940621415389	PVLP.AVLP	GABA
720575940621415796	ME	ACH
720575940621415862	ME.LO	ACH
720575940621415885	MB_CA.MB_ML	ACH
720575940621416112	ME	GLUT
720575940621416572	AL	GABA
720575940621417421	GNG	ACH
720575940621417437	ME	GLUT
720575940621417455	ME.LO	ACH
720575940621417920	LA	GLUT
720575940621417921	ME	ACH
720575940621418155	ME	ACH
720575940621418573	ME	GABA
720575940621418678	LA	GLUT
720575940621419032	MB_CA.MB_ML	ACH
720575940621420097	LOP.PLP	ACH
720575940621420129	ME.LO	ACH
720575940621420609	ME.LO	ACH
720575940621420660	SPS	ACH
720575940621420709	SLP	GLUT
720575940621420966	ME.LO	ACH
720575940621421153	ME	GABA
720575940621421428	ME	ACH
720575940621421733	SLP	ACH
720575940621421844	SMP	GLUT
720575940621422016	LA	ACH
720575940621422104	MB_CA.MB_ML	ACH
720575940621422319	PVLP.SPS	ACH
720575940621422427	ME	ACH
720575940621422518	GNG	GABA
720575940621422597	ME	GABA
720575940621422612	ME	ACH
720575940621422757	LO.AOTU	ACH
720575940621422774	ME.LOP	ACH
720575940621422913	ME	ACH
720575940621423296	ME	GABA
720575940621423525	ME.LO	ACH
720575940621423604	LH	ACH
720575940621423707	LO.LOP	ACH
720575940621423999	AL	ACH
720575940621424148	ME	ACH
720575940621424262	ME	ACH
720575940621424397	AL	ACH
720575940621424549	SIP.SMP	ACH
720575940621424854	FB	ACH
720575940621425134	ME.LOP	ACH
720575940621425334	ME.LO	ACH
720575940621425532	SMP	GLUT
720575940621425758	SLP	GLUT
720575940621425840	ME	GLUT
720575940621425878	LO.PVLP	ACH
720575940621426036	ME	GLUT
720575940621426159	LA	GLUT
720575940621426300	SPS.IB	DA
720575940621426559	LO.LOP	ACH
720575940621427297	ME.LOP	ACH
720575940621427590	ME.LO	GLUT
720575940621427632	ME	GLUT
720575940621428189	ME.LO	GLUT
720575940621428724	LO.LOP	ACH
720575940621429068	AL	ACH
720575940621429382	LA	ACH
720575940621429440	ME	GABA
720575940621429492	ME.LOP	ACH
720575940621429537	ME.LO	ACH
720575940621429757	GNG.AVLP	GABA
720575940621430789	ME	ACH
720575940621430900	ME	ACH
720575940621430955	ME.LOP	ACH
720575940621431028	LO.LOP	ACH
720575940621431247	AMMC	ACH
720575940621431492	AVLP.ICL	ACH
720575940621431661	LO.LOP	ACH
720575940621431718	ME.LO	ACH
720575940621431884	GNG	ACH
720575940621432158	ME	GLUT
720575940621432444	VES	ACH
720575940621432926	SMP	ACH
720575940621433014	ME	GABA
720575940621433326	ME.LOP	ACH
720575940621433537	ME.LO	ACH
720575940621433641	LH.AVLP	ACH
720575940621433734	ME	GLUT
720575940621434021	ME	GABA
720575940621434049	ME.LO	ACH
720575940621434100	ME.LO	ACH
720575940621434145	MB_ML	DA
720575940621434150	FB	ACH
720575940621434333	ME.LOP	ACH
720575940621434533	IPS	GABA
720575940621434789	LO.PVLP	ACH
720575940621434807	ME	ACH
720575940621434913	LOP	ACH
720575940621435045	SLP.SMP	ACH
720575940621435201	LA.ME	ACH
720575940621435307	ME	GLUT
720575940621435526	ME	ACH
720575940621435585	GNG.PRW	ACH
720575940621435597	LAL	GLUT
720575940621436325	LH.SLP	ACH
720575940621436581	AOTU	ACH
720575940621436654	ME	GABA
720575940621436837	ICL	ACH
720575940621437004	AL	ACH
720575940621437019	ME	ACH
720575940621437093	SPS.IB	ACH
720575940621437249	ME	ACH
720575940621437567	ME.LOP	ACH
720575940621437737	ME	GLUT
720575940621438284	AL	ACH
720575940621438400	LO	ACH
720575940621438448	ME	GABA
720575940621438964	LO.LOP	ACH
720575940621439216	LO.LOP	ACH
720575940621439615	LO.LOP	ACH
720575940621440280	SMP	GLUT
720575940621440347	LOP	GLUT
720575940621440677	AVLP	ACH
720575940621440859	VES.PLP	GABA
720575940621440862	PVLP.LO	ACH
720575940621441006	ME	GLUT
720575940621441007	LA	ACH
720575940621441304	GNG.IPS	GLUT
720575940621441494	AL	GLUT
720575940621441883	LA	ACH
720575940621442124	AVLP.GNG	GLUT
720575940621442224	GNG.SAD	ACH
720575940621442601	NO	ACH
720575940621442731	ME	ACH
720575940621443137	ME	ACH
720575940621443243	ME.LO	ACH
720575940621443462	ME	ACH
720575940621443776	LA.ME	ACH
720575940621444079	ME.LO	ACH
720575940621444777	MB_CA.MB_ML	ACH
720575940621444779	ME	GLUT
720575940621444869	ME	ACH
720575940621444877	MB_CA.MB_VL	ACH
720575940621445153	LO.PVLP	ACH
720575940621445492	ME.LO	ACH
720575940621445569	ICL	GLUT
720575940621445723	LO.LOP	ACH
720575940621445808	LA.ME	ACH
720575940621445953	ME	GLUT
720575940621446057	AVLP	GABA
720575940621446070	ME.LO	ACH
720575940621446309	IPS	ACH
720575940621446772	LO.LOP	ACH
720575940621447077	AVLP	ACH
720575940621447350	ME	ACH
720575940621447406	LO.LOP	GABA
720575940621447629	GNG	ACH
720575940621447704	MB_CA.MB_ML	ACH
720575940621447706	ME.LO	ACH
720575940621447745	ME	ACH
720575940621447796	LA.ME	ACH
720575940621447918	LOP	GLUT
720575940621448357	SLP.ICL	ACH
720575940621448374	ME.LO	ACH
720575940621448524	GNG	GABA
720575940621448769	ME	ACH
720575940621448780	AVLP	ACH
720575940621448869	SLP	GLUT
720575940621449221	PLP.LH	GABA
720575940621449281	LO	ACH
720575940621449454	ME	GLUT
720575940621449637	ME	GLUT
720575940621449654	ME	ACH
720575940621449686	ME.LOP	ACH
720575940621449804	AVLP	GABA
720575940621449893	LA.ME	GABA
720575940621449897	ME	ACH
720575940621449904	ME.LO	ACH
720575940621450176	ME	GLUT
720575940621450944	LA	ACH
720575940621451173	AVLP.ICL	GLUT
720575940621451440	ME	GABA
720575940621451466	ME	GLUT
720575940621451685	ME	ACH
720575940621451702	ME	GLUT
720575940621451758	IPS.PLP	ACH
720575940621452045	SPS.IPS	GLUT
720575940621452208	ME.LO	ACH
720575940621452526	IPS.LAL	ACH
720575940621452709	SMP	ACH
720575940621452782	LA	ACH
720575940621453014	FLA.SMP	ACH
720575940621453021	LOP.PLP	ACH
720575940621453504	LA	ACH
720575940621454256	LO.LOP	ACH
720575940621454262	ME.LO	ACH
720575940621454427	ME	ACH
720575940621454501	LO	ACH
720575940621454518	ME	GABA
720575940621454528	LO	GABA
720575940621454719	ME.LOP	ACH
720575940621455030	ME.LO	ACH
720575940621455552	ME	GLUT
720575940621455598	ME.LO	ACH
720575940621456006	ME	GLUT
720575940621456127	LH	GABA
720575940621456321	ME	GABA
720575940621456349	AL	ACH
720575940621456618	FLA	ACH
720575940621457079	WED	ACH
720575940621457089	ME	ACH
720575940621457392	ME.LO	ACH
720575940621457577	MB_CA.MB_ML	ACH
720575940621457690	SMP	ACH
720575940621457904	LO	GABA
720575940621458378	ME	GABA
720575940621458556	IB.SPS	ACH
720575940621459905	ME	GLUT
720575940621460115	PLP	GABA
720575940621460645	MB_CA.MB_ML	ACH
720575940621460872	LO.LOP	ACH
720575940621460928	ME	GABA
720575940621461157	ME	ACH
720575940621461598	LOP	GLUT
720575940621461673	LOP.ME	GLUT
720575940621462388	ME	ACH
720575940621462512	SMP.MB_ML	DA
720575940621462637	ME.LOP	ACH
720575940621462724	SLP	GLUT
720575940621462797	MB_CA.MB_ML	ACH
720575940621462918	ME	GABA
720575940621462949	ME.LO	ACH
720575940621463334	SMP.FLA	ACH
720575940621464614	SPS	GLUT
720575940621464752	ME.LO	ACH
720575940621465179	LO	ACH
720575940621465520	ME.LO	ACH
720575940621465536	ME	GABA
720575940621465776	ME	ACH
720575940621466637	LAL	GABA
720575940621466817	ME	DA
720575940621467072	ME	ACH
720575940621467212	CRE	GABA
720575940621467227	ME.LO	ACH
720575940621467574	ME	GLUT
720575940621467819	LOP	ACH
720575940621468070	LO.LOP	ACH
720575940621468352	ME.LOP	ACH
720575940621468404	GNG.IPS	ACH
720575940621468592	ME	ACH
720575940621468854	ME	ACH
720575940621469052	LO.LOP	ACH
720575940621469350	OCG	SER
720575940621469422	ME	ACH
720575940621469505	ME	GABA
720575940621469872	ME	ACH
720575940621470028	AL	GLUT
720575940621470196	PLP.ICL	GLUT
720575940621470646	ME	ACH
720575940621470847	LH.PLP	GABA
720575940621471157	SAD.GNG	GLUT
720575940621471414	ME.LO	ACH
720575940621471670	ME	ACH
720575940621471732	MB_CA.MB_ML	ACH
720575940621472176	ME.LO	ACH
720575940621472261	ME	GLUT
720575940621472294	SMP	GLUT
720575940621472432	LO.LOP	ACH
720575940621472750	ME	ACH
720575940621473118	ME	GABA
720575940621473456	LO.LOP	ACH
720575940621473612	SCL.ICL	GLUT
720575940621474031	LA	GLUT
720575940621474330	ME	ACH
720575940621474486	LO.LOP	ACH
720575940621474736	ME.LOP	ACH
720575940621475085	MB_CA.MB_ML	ACH
720575940621475293	ME.LOP	ACH
720575940621475610	PVLP.VES	ACH
720575940621476032	ME	ACH
720575940621476336	ME.LO	ACH
720575940621476357	ME	ACH
