neuron1	neuron2	score
720575941731044139	720575940621170721	0.460257
720575941459103391	720575940627210568	0.572764
720575941545489413	720575940618054981	0.557026
720575941438468626	720575940631344971	0.379855
720575941540269693	720575940641518733	0.604283
720575941529738955	720575940623264904	0.39313
720575941465729878	720575940633884512	0.429275
720575941513811532	720575940608402524	0.59882
720575941461092036	720575940611872149	0.454602
720575941454969395	720575940649809273	0.634824
720575941530093752	720575940621553348	0.544833
720575941440672085	720575940615879965	0.434826
720575941582293369	720575940613261810	0.444598
720575941514608995	720575940629012227	0.666659
720575941413642268	720575940611956197	0.620169
720575941574973705	720575940614189310	0.537669
720575941461784260	720575940626951513	0.444724
720575941634269371	720575940620169607	0.663499
720575941690957787	720575940609311586	0.406646
720575941452767047	720575940627230722	0.414856
720575941523106295	720575940624280066	0.547844
720575941515872003	720575940637126007	0.666907
720575941615336601	720575940630695798	0.53308
720575941571900488	720575940617593157	0.535203
720575941508471824	720575940645556334	0.67292
720575941542461276	720575940607118275	0.439584
720575941516271450	720575940604783136	0.626391
720575941529139844	720575940617140597	0.644419
720575941550148724	720575940632722771	0.578096
720575941416742172	720575940631356235	0.408718
720575941546446697	720575940622594186	0.59837
720575941561632045	720575940632223457	0.440923
720575941533541720	720575940617208065	0.456399
720575941611418442	720575940631000773	0.48734
720575941595190053	720575940618192694	0.426893
720575941733215019	720575940636879534	0.64481
720575941464369421	720575940614836027	0.456701
720575941691254680	720575940605811657	0.452354
720575941603458750	720575940625065786	0.473014
720575941472005952	720575940628669545	0.59965
720575941591285132	720575940623758669	0.459218
720575941493318832	720575940621590237	0.458641
720575941486684226	720575940620823828	0.580424
720575941643577445	720575940635552948	0.678497
720575941703384026	720575940630106309	0.669721
720575941598566812	720575940634057335	0.43355
720575941555637331	720575940626806046	0.615714
720575941471127104	720575940627055303	0.621458
720575941616031189	720575940627378950	0.429562
720575941604998590	720575940639668688	0.406882
720575941591512972	720575940623747984	0.483987
720575941513702865	720575940623264904	0.411686
720575941447935764	720575940632512156	0.625441
720575941502004107	720575940612311987	0.614468
720575941607576173	720575940629041790	0.432113
720575941438462482	720575940624392171	0.471906
720575941471240256	720575940639151960	0.46218
720575941560268270	720575940620833901	0.648857
720575941563345576	720575940619987438	0.499452
720575941514456569	720575940623132621	0.663645
720575941589246020	720575940634243775	0.428127
720575941519611608	720575940624986300	0.629804
720575941542918941	720575940638457552	0.474138
720575941614309395	720575940629859432	0.42623
720575941431469304	720575940620369517	0.643727
720575941470004445	720575940621319156	0.677345
720575941539085973	720575940604843710	0.40888
720575941507243845	720575940620303380	0.446934
720575941563338664	720575940621970445	0.465285
720575941499076987	720575940631083833	0.441023
720575941470933824	720575940644467360	0.659984
720575941436850143	720575940625479370	0.448926
720575941662695992	720575940628659305	0.57545
720575941659040080	720575940639151960	0.4701
720575941408617519	720575940624901107	0.4592
720575941491126222	720575940630244060	0.475346
720575941590202878	720575940623685193	0.46393
720575941507751447	720575940636479863	0.642796
720575941530649803	720575940621522190	0.439251
720575941495055486	720575940620561840	0.665988
720575941553314714	720575940620552326	0.403583
720575941574213627	720575940616194443	0.498344
720575941441226943	720575940624861072	0.608328
720575941732549163	720575940622067165	0.644076
720575941435340430	720575940635668622	0.472227
720575941400285475	720575940605658033	0.649172
720575941618655615	720575940612311987	0.631522
720575941537162010	720575940613981330	0.479461
720575941611254858	720575940615990614	0.540931
720575941659328592	720575940624910128	0.46743
720575941615409817	720575940630780589	0.549744
720575941450861902	720575940621970445	0.450279
720575941449527477	720575940617918021	0.517779
720575941662397752	720575940624967561	0.418354
720575941595295783	720575940625003653	0.457378
720575941508997154	720575940620950042	0.476104
720575941558331684	720575940622929847	0.440494
720575941581870457	720575940624801771	0.58416
720575941590774924	720575940622461636	0.547291
720575941532854501	720575940627855620	0.449205
720575941611823078	720575940617932289	0.470905
720575941538336381	720575940635166571	0.665768
720575941535231154	720575940633767588	0.472401
720575941526772836	720575940624333802	0.620668
720575941462782221	720575940616113291	0.0478544
720575941569583474	720575940609311586	0.391419
720575941494994558	720575940628515115	0.470225
720575941494960254	720575940627210568	0.578861
720575941515508314	720575940635462757	0.446114
720575941644554184	720575940627167516	0.67194
720575941653816081	720575940630992813	0.629683
720575941437379090	720575940617999700	0.424038
720575941645444808	720575940631225996	0.597474
720575941538066837	720575940624403843	0.442779
720575941644324690	720575940621170721	0.476077
720575941663484028	720575940625002633	0.459933
720575941451941498	720575940633165452	0.612565
720575941435949198	720575940619434587	0.32282
720575941411212715	720575940609948514	0.591999
720575941456671213	720575940605154988	0.447812
720575941555710547	720575940629312300	0.638676
720575941495899465	720575940628428443	0.466526
720575941668463347	720575940604276652	0.451713
720575941569571186	720575940625673196	0.609944
720575941486776642	720575940627490065	0.552326
720575941470584695	720575940624861072	0.609961
720575941530045624	720575940630780589	0.186796
720575941601122806	720575940624910128	0.405083
720575941441615963	720575940635210859	0.623321
720575941432966432	720575940616832901	0.42752
720575941453274025	720575940617423105	0.429752
720575941586609886	720575940612692889	0.600291
720575941546476476	720575940620742605	0.478947
720575941531252939	720575940623264904	0.428048
720575941450205109	720575940621599741	0.502813
720575941541469213	720575940630300434	0.435763
720575941515054659	720575940619153136	0.422259
720575941574844425	720575940635697380	0.438077
720575941511203026	720575940630780589	0.482591
720575941603785913	720575940628441862	0.634352
720575941483679674	720575940628971779	0.637747
720575941560655731	720575940649829241	0.674965
720575941566165302	720575940628125715	0.606742
720575941574878351	720575940628345610	0.64674
720575941573992776	720575940618422875	0.415158
720575941559011620	720575940626621317	0.446828
720575941503524914	720575940603456288	0.432229
720575941515922169	720575940633488153	0.629861
720575941511390673	720575940627560386	0.472088
720575941526723940	720575940623925173	0.589092
720575941560435059	720575940608716809	0.632559
720575941586697438	720575940627378950	0.482174
720575941556195300	720575940645537902	0.617026
720575941516100954	720575940617446449	0.397424
720575941514535244	720575940639843035	0.482362
720575941468218589	720575940624180519	0.459908
720575941471139191	720575940644279319	0.641048
720575941486815238	720575940617432065	0.666093
720575941469716445	720575940633228172	0.644531
720575941487419856	720575940632300973	0.43838
720575941542876957	720575940641702304	0.451871
720575941630020134	720575940631914783	0.512424
720575941473714730	720575940632930711	0.454182
720575941351919408	720575940623234567	0.510039
720575941535724522	720575940626672058	0.623909
720575941491410382	720575940629725033	0.458173
720575941578679897	720575940605702944	0.56565
720575941630349094	720575940633548128	0.535236
720575941452211834	720575940640486488	0.617354
720575941438841919	720575940624954185	0.465453
720575941503549931	720575940622160560	0.630831
720575941456506015	720575940615505406	0.658558
720575941655534804	720575940639137955	0.42237
720575941495266247	720575940627827697	0.609458
720575941595308071	720575940630670893	0.444222
720575941624461564	720575940625480394	0.471734
720575941672002727	720575940626621317	0.2177
720575941486839046	720575940626669355	0.109293
720575941652078869	720575940628844712	0.611497
720575941471926080	720575940625086666	0.44252
720575941560998003	720575940627244200	0.538282
720575941604774253	720575940603595366	0.49252
720575941668481779	720575940629297664	0.422782
720575941514447097	720575940606222014	0.633601
720575941480714626	720575940630404311	0.463021
720575941520133367	720575940627621628	0.451791
720575941452030330	720575940621257340	0.609109
720575941644253266	720575940632033361	0.419277
720575941556707620	720575940630121503	0.511388
720575941613710556	720575940603460640	0.463988
720575941482956998	720575940610083682	0.466027
720575941539243669	720575940660220289	0.643766
720575941484372221	720575940603882174	0.448309
720575941483701178	720575940630221509	0.583242
720575941565517975	720575940630763724	0.457802
720575941515222083	720575940639297408	0.502725
720575941539118834	720575940628319335	0.425506
720575941488845287	720575940614186449	0.575952
720575941579626577	720575940618659008	0.440629
720575941596627569	720575940608662318	0.516944
720575941691031704	720575940628225167	0.623833
720575941498996193	720575940623234567	0.453665
720575941480587394	720575940645834275	0.532519
720575941504533810	720575940625070650	0.405424
720575941532995521	720575940603456288	0.436183
720575941626435483	720575940628692055	0.443016
720575941507368005	720575940631505711	0.464671
720575941567199790	720575940639553920	0.630525
720575941670819495	720575940621762567	0.385711
720575941596069489	720575940623685193	0.500089
720575941556283876	720575940614352278	0.661727
720575941560433267	720575940645995543	0.470881
720575941632875461	720575940612341683	0.422837
720575941486575426	720575940626092302	0.604632
720575941580602869	720575940619273398	0.427223
720575941618637439	720575940616835717	0.486327
720575941513981433	720575940625047479	0.63069
720575941578730841	720575940635527092	0.652576
720575941435317134	720575940617393435	0.390099
720575941483828154	720575940615394527	0.435548
720575941471768843	720575940611237594	0.611597
720575941411719279	720575940615520159	0.451658
720575941526661890	720575940629752190	0.47425
720575941481470883	720575940620672432	0.547357
720575941566679598	720575940622135757	0.459852
720575941404874352	720575940626557442	0.667145
720575941534222770	720575940616293855	0.608139
720575941403937136	720575940620492246	0.403679
720575941599105728	720575940622323382	0.621969
